STUDY_ID,TITLE,BIOME_MAP,CLIMATE,REALM,TAXA,Duration,CONTACT_1,CONTACT_2,wkt
571,MIREN survey of plant species in mountains,Multiple,Global,Terrestrial,Plants,13,MIREN team,Tim Seipel,"MULTIPOLYGON (((11359420 4634048, 11262620 4689935, 11262620 4801710, 11359420 4857598, 11456220 4801710, 11456220 4689935, 11359420 4634048)), ((614620.4 5137035, 517820.4 5192923, 517820.4 5304698, 614620.4 5360585, 711420.4 5304698, 711420.4 5192923, 614620.4 5137035)), ((-9646180 4801710, -9742980 4857598, -9742980 4969373, -9646180 5025260, -9549380 4969373, -9549380 4857598, -9646180 4801710)), ((1292220 7316648, 1195420 7372535, 1195420 7484310, 1292220 7540198, 1389020 7484310, 1389020 7372535, 1292220 7316648)), ((-7516580 -228165.4, -7613380 -172277.8, -7613380 -60502.83, -7516580 -4615.326, -7419780 -60502.83, -7419780 -172277.8, -7516580 -228165.4)), ((-6354980 -3916741, -6451780 -3860853, -6451780 -3749078, -6354980 -3693191, -6258180 -3749078, -6258180 -3860853, -6354980 -3916741)), ((-6451780 -4419728, -6548580 -4363841, -6548580 -4252066, -6451780 -4196178, -6354980 -4252066, -6354980 -4363841, -6451780 -4419728)), ((1001820 5137035, 905020.4 5192923, 905020.4 5304698, 1001820 5360585, 1098620 5304698, 1098620 5192923, 1001820 5137035)), ((13392220 -4252066, 13295420 -4196178, 13295420 -4084403, 13392220 -4028516, 13489020 -4084403, 13489020 -4196178, 13392220 -4252066)), ((6906620 3628073, 6809820 3683960, 6809820 3795735, 6906620 3851623, 7003420 3795735, 7003420 3683960, 6906620 3628073)), ((-6451780 -4755053, -6548580 -4699166, -6548580 -4587391, -6451780 -4531503, -6354980 -4587391, -6354980 -4699166, -6451780 -4755053)), ((-10130180 4969373, -10226980 5025260, -10226980 5137035, -10130180 5192923, -10033380 5137035, -10033380 5025260, -10130180 4969373)), ((13489020 -4084403, 13392220 -4028516, 13392220 -3916741, 13489020 -3860853, 13585820 -3916741, 13585820 -4028516, 13489020 -4084403)), ((-10323780 4969373, -10420580 5025260, -10420580 5137035, -10323780 5192923, -10226980 5137035, -10226980 5025260, -10323780 4969373)), ((-9549380 4969373, -9646180 5025260, -9646180 5137035, -9549380 5192923, -9452580 5137035, -9452580 5025260, -9549380 4969373)), ((-1514980 3125085, -1611780 3180973, -1611780 3292748, -1514980 3348635, -1418180 3292748, -1418180 3180973, -1514980 3125085)), ((808220.4 5137035, 711420.4 5192923, 711420.4 5304698, 808220.4 5360585, 905020.4 5304698, 905020.4 5192923, 808220.4 5137035)), ((13198620 -4252066, 13101820 -4196178, 13101820 -4084403, 13198620 -4028516, 13295420 -4084403, 13295420 -4196178, 13198620 -4252066)), ((905020.4 5304698, 808220.4 5360585, 808220.4 5472360, 905020.4 5528248, 1001820 5472360, 1001820 5360585, 905020.4 5304698)), ((6809820 3795735, 6713020 3851623, 6713020 3963398, 6809820 4019285, 6906620 3963398, 6906620 3851623, 6809820 3795735)), ((-6258180 -3749078, -6354980 -3693191, -6354980 -3581416, -6258180 -3525528, -6161380 -3581416, -6161380 -3693191, -6258180 -3749078)), ((-6548580 -4252066, -6645380 -4196178, -6645380 -4084403, -6548580 -4028516, -6451780 -4084403, -6451780 -4196178, -6548580 -4252066)), ((-6258180 -4755053, -6354980 -4699166, -6354980 -4587391, -6258180 -4531503, -6161380 -4587391, -6161380 -4699166, -6258180 -4755053)), ((-14873380 2119110, -14970180 2174997, -14970180 2286772, -14873380 2342660, -14776580 2286772, -14776580 2174997, -14873380 2119110)), ((-14679780 2119110, -14776580 2174997, -14776580 2286772, -14679780 2342660, -14582980 2286772, -14582980 2174997, -14679780 2119110)), ((13295420 -4419728, 13198620 -4363841, 13198620 -4252066, 13295420 -4196178, 13392220 -4252066, 13392220 -4363841, 13295420 -4419728)), ((-14776580 2286772, -14873380 2342660, -14873380 2454435, -14776580 2510322, -14679780 2454435, -14679780 2342660, -14776580 2286772)), ((-6451780 -3749078, -6548580 -3693191, -6548580 -3581416, -6451780 -3525528, -6354980 -3581416, -6354980 -3693191, -6451780 -3749078)), ((3905820 4466385, 3809020 4522273, 3809020 4634048, 3905820 4689935, 4002620 4634048, 4002620 4522273, 3905820 4466385)), ((-7129380 442484.7, -7226180 498372.2, -7226180 610147.2, -7129380 666034.7, -7032580 610147.2, -7032580 498372.2, -7129380 442484.7)), ((1195420 5137035, 1098620 5192923, 1098620 5304698, 1195420 5360585, 1292220 5304698, 1292220 5192923, 1195420 5137035)), ((7390620 442484.7, 7293820 498372.2, 7293820 610147.2, 7390620 666034.7, 7487420 610147.2, 7487420 498372.2, 7390620 442484.7)), ((-7322980 442484.7, -7419780 498372.2, -7419780 610147.2, -7322980 666034.7, -7226180 610147.2, -7226180 498372.2, -7322980 442484.7)))"
572,Benthic invertebrates at three sites at River Salaca - Latvia,Large lake ecosystems,Temperate,Freshwater,Invertebrates,48,Agnija Skuja,Davis Ozolins,"MULTIPOLYGON (((1679420 6310673, 1582620 6366560, 1582620 6478335, 1679420 6534223, 1776220 6478335, 1776220 6366560, 1679420 6310673)), ((1873020 6310673, 1776220 6366560, 1776220 6478335, 1873020 6534223, 1969820 6478335, 1969820 6366560, 1873020 6310673)))"
578,LTER Benthic invertebrates at four sites along the Atna Riverâ€“ Norway 2003-2017,Small river ecosystems,Polar/Temperate,Freshwater,Invertebrates,15,Knut Andreas Eikland Bakkelie,NA,"MULTIPOLYGON (((905020.4 6645998, 808220.4 6701885, 808220.4 6813660, 905020.4 6869548, 1001820 6813660, 1001820 6701885, 905020.4 6645998)), ((808220.4 6813660, 711420.4 6869548, 711420.4 6981323, 808220.4 7037210, 905020.4 6981323, 905020.4 6869548, 808220.4 6813660)))"
595,Channel Islands National Park Kelp Forest Monitoring Program - Roving Diver Fish Counts 2003-2019,Temperate shelf and seas ecoregions,Temperate,Marine,Fish,17,David Kushner,Joshua L. Sprague; Scott Gabara,"MULTIPOLYGON (((-10904580 3628073, -11001380 3683960, -11001380 3795735, -10904580 3851623, -10807780 3795735, -10807780 3683960, -10904580 3628073)), ((-11001380 3795735, -11098180 3851623, -11098180 3963398, -11001380 4019285, -10904580 3963398, -10904580 3851623, -11001380 3795735)))"
596,UK Environmental Change Network (ECN) butterfly data: 1993-2015,Multiple,Temperate,Terrestrial,Invertebrates,23,UK Environmental Change Network,Susannah Rennie,"MULTIPOLYGON (((-159779.6 6143010, -256579.6 6198898, -256579.6 6310673, -159779.6 6366560, -62979.63 6310673, -62979.63 6198898, -159779.6 6143010)), ((-62979.63 5640023, -159779.6 5695910, -159779.6 5807685, -62979.63 5863573, 33820.37 5807685, 33820.37 5695910, -62979.63 5640023)), ((-450179.6 5975348, -546979.6 6031235, -546979.6 6143010, -450179.6 6198898, -353379.6 6143010, -353379.6 6031235, -450179.6 5975348)), ((-159779.6 5807685, -256579.6 5863573, -256579.6 5975348, -159779.6 6031235, -62979.63 5975348, -62979.63 5863573, -159779.6 5807685)), ((-256579.6 5975348, -353379.6 6031235, -353379.6 6143010, -256579.6 6198898, -159779.6 6143010, -159779.6 6031235, -256579.6 5975348)), ((-353379.6 5807685, -450179.6 5863573, -450179.6 5975348, -353379.6 6031235, -256579.6 5975348, -256579.6 5863573, -353379.6 5807685)), ((-256579.6 5640023, -353379.6 5695910, -353379.6 5807685, -256579.6 5863573, -159779.6 5807685, -159779.6 5695910, -256579.6 5640023)), ((-256579.6 6310673, -353379.6 6366560, -353379.6 6478335, -256579.6 6534223, -159779.6 6478335, -159779.6 6366560, -256579.6 6310673)))"
597,UK Environmental Change Network (ECN) moth data: 1992-2015,Multiple,Temperate,Terrestrial,Invertebrates,24,UK Environmental Change Network,Susannah Rennie,"MULTIPOLYGON (((-62979.63 5640023, -159779.6 5695910, -159779.6 5807685, -62979.63 5863573, 33820.37 5807685, 33820.37 5695910, -62979.63 5640023)), ((-159779.6 6143010, -256579.6 6198898, -256579.6 6310673, -159779.6 6366560, -62979.63 6310673, -62979.63 6198898, -159779.6 6143010)), ((-159779.6 5807685, -256579.6 5863573, -256579.6 5975348, -159779.6 6031235, -62979.63 5975348, -62979.63 5863573, -159779.6 5807685)), ((-450179.6 5975348, -546979.6 6031235, -546979.6 6143010, -450179.6 6198898, -353379.6 6143010, -353379.6 6031235, -450179.6 5975348)), ((-256579.6 5975348, -353379.6 6031235, -353379.6 6143010, -256579.6 6198898, -159779.6 6143010, -159779.6 6031235, -256579.6 5975348)), ((-256579.6 5640023, -353379.6 5695910, -353379.6 5807685, -256579.6 5863573, -159779.6 5807685, -159779.6 5695910, -256579.6 5640023)), ((-256579.6 6310673, -353379.6 6366560, -353379.6 6478335, -256579.6 6534223, -159779.6 6478335, -159779.6 6366560, -256579.6 6310673)))"
601,"Bulgaria Wintering Waterbirds, Black Sea Coast",Temperate shelf and seas ecoregions,Temperate,Marine,Birds,42,Vesela Evtimova,"Boris Nikolov, Radoslav Stanchev","MULTIPOLYGON (((2550620 4801710, 2453820 4857598, 2453820 4969373, 2550620 5025260, 2647420 4969373, 2647420 4857598, 2550620 4801710)), ((2453820 4634048, 2357020 4689935, 2357020 4801710, 2453820 4857598, 2550620 4801710, 2550620 4689935, 2453820 4634048)))"
604,LTER Finland Moths 1993-2016,Multiple,Polar/Temperate,Terrestrial,Invertebrates,24,Juha Poyry,Anna Suuronen,"MULTIPOLYGON (((1776220 6478335, 1679420 6534223, 1679420 6645998, 1776220 6701885, 1873020 6645998, 1873020 6534223, 1776220 6478335)), ((1873020 6645998, 1776220 6701885, 1776220 6813660, 1873020 6869548, 1969820 6813660, 1969820 6701885, 1873020 6645998)), ((1969820 6813660, 1873020 6869548, 1873020 6981323, 1969820 7037210, 2066620 6981323, 2066620 6869548, 1969820 6813660)), ((1776220 6813660, 1679420 6869548, 1679420 6981323, 1776220 7037210, 1873020 6981323, 1873020 6869548, 1776220 6813660)), ((1873020 6981323, 1776220 7037210, 1776220 7148985, 1873020 7204873, 1969820 7148985, 1969820 7037210, 1873020 6981323)), ((1776220 7148985, 1679420 7204873, 1679420 7316648, 1776220 7372535, 1873020 7316648, 1873020 7204873, 1776220 7148985)), ((1679420 7316648, 1582620 7372535, 1582620 7484310, 1679420 7540198, 1776220 7484310, 1776220 7372535, 1679420 7316648)), ((1679420 6981323, 1582620 7037210, 1582620 7148985, 1679420 7204873, 1776220 7148985, 1776220 7037210, 1679420 6981323)), ((1582620 7484310, 1485820 7540198, 1485820 7651973, 1582620 7707861, 1679420 7651973, 1679420 7540198, 1582620 7484310)))"
605,Ants Under Climate Change at Harvard Forest and Duke Forest 2009-2015â€” Winkler method,Temperate broadleaf and mixed forests,Temperate,Terrestrial,Invertebrates,7,Harvard Forest Information Manager,NA,"MULTIPOLYGON (((-7226180 3963398, -7322980 4019285, -7322980 4131060, -7226180 4186948, -7129380 4131060, -7129380 4019285, -7226180 3963398)), ((-6451780 4634048, -6548580 4689935, -6548580 4801710, -6451780 4857598, -6354980 4801710, -6354980 4689935, -6451780 4634048)))"
629,LWF Swiss Long-term Forest Ecosystem Research vegetation monitoring (large circular plots),Temperate broadleaf and mixed forests,Temperate,Terrestrial,Plants,18,Anne Thimonier,NA,"MULTIPOLYGON (((711420.4 5304698, 614620.4 5360585, 614620.4 5472360, 711420.4 5528248, 808220.4 5472360, 808220.4 5360585, 711420.4 5304698)), ((614620.4 5137035, 517820.4 5192923, 517820.4 5304698, 614620.4 5360585, 711420.4 5304698, 711420.4 5192923, 614620.4 5137035)), ((808220.4 5137035, 711420.4 5192923, 711420.4 5304698, 808220.4 5360585, 905020.4 5304698, 905020.4 5192923, 808220.4 5137035)))"
630,LWF Swiss Long-term Forest Ecosystem Research vegetation monitoring (quadrats),Temperate broadleaf and mixed forests,Temperate,Terrestrial,Plants,17,Anne Thimonier,NA,"MULTIPOLYGON (((614620.4 5137035, 517820.4 5192923, 517820.4 5304698, 614620.4 5360585, 711420.4 5304698, 711420.4 5192923, 614620.4 5137035)), ((808220.4 5137035, 711420.4 5192923, 711420.4 5304698, 808220.4 5360585, 905020.4 5304698, 905020.4 5192923, 808220.4 5137035)), ((711420.4 5304698, 614620.4 5360585, 614620.4 5472360, 711420.4 5528248, 808220.4 5472360, 808220.4 5360585, 711420.4 5304698)))"
633,"SeagrassNet monitoring, southern Andaman coast of Thailand 2006-2009",Tropical coral,Tropical,Marine,Plants,4,Ekkalak Rattanachot,NA,"MULTIPOLYGON (((9520220 777809.8, 9423420 833697.3, 9423420 945472.3, 9520220 1001360, 9617020 945472.3, 9617020 833697.3, 9520220 777809.8)), ((9617020 610147.2, 9520220 666034.7, 9520220 777809.8, 9617020 833697.3, 9713820 777809.8, 9713820 666034.7, 9617020 610147.2)))"
634,"Swedish Bird Survey (Fixed Routes), Birds 1996-2019",Multiple,Polar/Temperate,Terrestrial,Birds,24,Ake Lindstrom,"Martin Green, Mathieu Blanchet","MULTIPOLYGON (((1195420 6813660, 1098620 6869548, 1098620 6981323, 1195420 7037210, 1292220 6981323, 1292220 6869548, 1195420 6813660)), ((1389020 7148985, 1292220 7204873, 1292220 7316648, 1389020 7372535, 1485820 7316648, 1485820 7204873, 1389020 7148985)), ((1001820 6813660, 905020.4 6869548, 905020.4 6981323, 1001820 7037210, 1098620 6981323, 1098620 6869548, 1001820 6813660)), ((905020.4 6310673, 808220.4 6366560, 808220.4 6478335, 905020.4 6534223, 1001820 6478335, 1001820 6366560, 905020.4 6310673)), ((1679420 7316648, 1582620 7372535, 1582620 7484310, 1679420 7540198, 1776220 7484310, 1776220 7372535, 1679420 7316648)), ((1195420 7148985, 1098620 7204873, 1098620 7316648, 1195420 7372535, 1292220 7316648, 1292220 7204873, 1195420 7148985)), ((1485820 6981323, 1389020 7037210, 1389020 7148985, 1485820 7204873, 1582620 7148985, 1582620 7037210, 1485820 6981323)), ((1098620 6645998, 1001820 6701885, 1001820 6813660, 1098620 6869548, 1195420 6813660, 1195420 6701885, 1098620 6645998)), ((1389020 6813660, 1292220 6869548, 1292220 6981323, 1389020 7037210, 1485820 6981323, 1485820 6869548, 1389020 6813660)), ((1292220 7316648, 1195420 7372535, 1195420 7484310, 1292220 7540198, 1389020 7484310, 1389020 7372535, 1292220 7316648)), ((1098620 6981323, 1001820 7037210, 1001820 7148985, 1098620 7204873, 1195420 7148985, 1195420 7037210, 1098620 6981323)), ((1485820 7316648, 1389020 7372535, 1389020 7484310, 1485820 7540198, 1582620 7484310, 1582620 7372535, 1485820 7316648)), ((1582620 7148985, 1485820 7204873, 1485820 7316648, 1582620 7372535, 1679420 7316648, 1679420 7204873, 1582620 7148985)), ((1001820 6143010, 905020.4 6198898, 905020.4 6310673, 1001820 6366560, 1098620 6310673, 1098620 6198898, 1001820 6143010)), ((1582620 7484310, 1485820 7540198, 1485820 7651973, 1582620 7707861, 1679420 7651973, 1679420 7540198, 1582620 7484310)), ((1195420 6478335, 1098620 6534223, 1098620 6645998, 1195420 6701885, 1292220 6645998, 1292220 6534223, 1195420 6478335)), ((1776220 7148985, 1679420 7204873, 1679420 7316648, 1776220 7372535, 1873020 7316648, 1873020 7204873, 1776220 7148985)), ((1679420 6981323, 1582620 7037210, 1582620 7148985, 1679420 7204873, 1776220 7148985, 1776220 7037210, 1679420 6981323)), ((1292220 6981323, 1195420 7037210, 1195420 7148985, 1292220 7204873, 1389020 7148985, 1389020 7037210, 1292220 6981323)), ((1389020 6143010, 1292220 6198898, 1292220 6310673, 1389020 6366560, 1485820 6310673, 1485820 6198898, 1389020 6143010)), ((1001820 6478335, 905020.4 6534223, 905020.4 6645998, 1001820 6701885, 1098620 6645998, 1098620 6534223, 1001820 6478335)), ((1098620 6310673, 1001820 6366560, 1001820 6478335, 1098620 6534223, 1195420 6478335, 1195420 6366560, 1098620 6310673)), ((1292220 6645998, 1195420 6701885, 1195420 6813660, 1292220 6869548, 1389020 6813660, 1389020 6701885, 1292220 6645998)), ((808220.4 6478335, 711420.4 6534223, 711420.4 6645998, 808220.4 6701885, 905020.4 6645998, 905020.4 6534223, 808220.4 6478335)), ((905020.4 6981323, 808220.4 7037210, 808220.4 7148985, 905020.4 7204873, 1001820 7148985, 1001820 7037210, 905020.4 6981323)), ((905020.4 6645998, 808220.4 6701885, 808220.4 6813660, 905020.4 6869548, 1001820 6813660, 1001820 6701885, 905020.4 6645998)), ((1389020 6478335, 1292220 6534223, 1292220 6645998, 1389020 6701885, 1485820 6645998, 1485820 6534223, 1389020 6478335)), ((1292220 6310673, 1195420 6366560, 1195420 6478335, 1292220 6534223, 1389020 6478335, 1389020 6366560, 1292220 6310673)), ((1195420 6143010, 1098620 6198898, 1098620 6310673, 1195420 6366560, 1292220 6310673, 1292220 6198898, 1195420 6143010)), ((1485820 6310673, 1389020 6366560, 1389020 6478335, 1485820 6534223, 1582620 6478335, 1582620 6366560, 1485820 6310673)), ((1485820 6645998, 1389020 6701885, 1389020 6813660, 1485820 6869548, 1582620 6813660, 1582620 6701885, 1485820 6645998)), ((1582620 6478335, 1485820 6534223, 1485820 6645998, 1582620 6701885, 1679420 6645998, 1679420 6534223, 1582620 6478335)))"
635,"Swedish Bird Survey (Fixed Routes), Mammals 2011-2019",Multiple,Polar/Temperate,Terrestrial,Mammals,9,Ake Lindstrom,"Martin Green, Mathieu Blanchet","MULTIPOLYGON (((1389020 6478335, 1292220 6534223, 1292220 6645998, 1389020 6701885, 1485820 6645998, 1485820 6534223, 1389020 6478335)), ((1098620 6645998, 1001820 6701885, 1001820 6813660, 1098620 6869548, 1195420 6813660, 1195420 6701885, 1098620 6645998)), ((1292220 6645998, 1195420 6701885, 1195420 6813660, 1292220 6869548, 1389020 6813660, 1389020 6701885, 1292220 6645998)), ((1195420 6478335, 1098620 6534223, 1098620 6645998, 1195420 6701885, 1292220 6645998, 1292220 6534223, 1195420 6478335)), ((1001820 6478335, 905020.4 6534223, 905020.4 6645998, 1001820 6701885, 1098620 6645998, 1098620 6534223, 1001820 6478335)), ((1195420 6143010, 1098620 6198898, 1098620 6310673, 1195420 6366560, 1292220 6310673, 1292220 6198898, 1195420 6143010)), ((1485820 7316648, 1389020 7372535, 1389020 7484310, 1485820 7540198, 1582620 7484310, 1582620 7372535, 1485820 7316648)), ((1389020 7148985, 1292220 7204873, 1292220 7316648, 1389020 7372535, 1485820 7316648, 1485820 7204873, 1389020 7148985)), ((1582620 7148985, 1485820 7204873, 1485820 7316648, 1582620 7372535, 1679420 7316648, 1679420 7204873, 1582620 7148985)), ((1485820 6981323, 1389020 7037210, 1389020 7148985, 1485820 7204873, 1582620 7148985, 1582620 7037210, 1485820 6981323)), ((1001820 6813660, 905020.4 6869548, 905020.4 6981323, 1001820 7037210, 1098620 6981323, 1098620 6869548, 1001820 6813660)), ((1389020 6813660, 1292220 6869548, 1292220 6981323, 1389020 7037210, 1485820 6981323, 1485820 6869548, 1389020 6813660)), ((1098620 6981323, 1001820 7037210, 1001820 7148985, 1098620 7204873, 1195420 7148985, 1195420 7037210, 1098620 6981323)), ((1292220 6310673, 1195420 6366560, 1195420 6478335, 1292220 6534223, 1389020 6478335, 1389020 6366560, 1292220 6310673)), ((1098620 6310673, 1001820 6366560, 1001820 6478335, 1098620 6534223, 1195420 6478335, 1195420 6366560, 1098620 6310673)), ((1679420 6981323, 1582620 7037210, 1582620 7148985, 1679420 7204873, 1776220 7148985, 1776220 7037210, 1679420 6981323)), ((1001820 6143010, 905020.4 6198898, 905020.4 6310673, 1001820 6366560, 1098620 6310673, 1098620 6198898, 1001820 6143010)), ((1292220 6981323, 1195420 7037210, 1195420 7148985, 1292220 7204873, 1389020 7148985, 1389020 7037210, 1292220 6981323)), ((1195420 6813660, 1098620 6869548, 1098620 6981323, 1195420 7037210, 1292220 6981323, 1292220 6869548, 1195420 6813660)), ((1776220 7148985, 1679420 7204873, 1679420 7316648, 1776220 7372535, 1873020 7316648, 1873020 7204873, 1776220 7148985)), ((1679420 7316648, 1582620 7372535, 1582620 7484310, 1679420 7540198, 1776220 7484310, 1776220 7372535, 1679420 7316648)), ((905020.4 6310673, 808220.4 6366560, 808220.4 6478335, 905020.4 6534223, 1001820 6478335, 1001820 6366560, 905020.4 6310673)), ((1292220 7316648, 1195420 7372535, 1195420 7484310, 1292220 7540198, 1389020 7484310, 1389020 7372535, 1292220 7316648)), ((1195420 7148985, 1098620 7204873, 1098620 7316648, 1195420 7372535, 1292220 7316648, 1292220 7204873, 1195420 7148985)), ((1582620 6478335, 1485820 6534223, 1485820 6645998, 1582620 6701885, 1679420 6645998, 1679420 6534223, 1582620 6478335)), ((1389020 6143010, 1292220 6198898, 1292220 6310673, 1389020 6366560, 1485820 6310673, 1485820 6198898, 1389020 6143010)), ((1485820 6645998, 1389020 6701885, 1389020 6813660, 1485820 6869548, 1582620 6813660, 1582620 6701885, 1485820 6645998)), ((808220.4 6478335, 711420.4 6534223, 711420.4 6645998, 808220.4 6701885, 905020.4 6645998, 905020.4 6534223, 808220.4 6478335)), ((905020.4 6645998, 808220.4 6701885, 808220.4 6813660, 905020.4 6869548, 1001820 6813660, 1001820 6701885, 905020.4 6645998)), ((1485820 6310673, 1389020 6366560, 1389020 6478335, 1485820 6534223, 1582620 6478335, 1582620 6366560, 1485820 6310673)), ((1582620 7484310, 1485820 7540198, 1485820 7651973, 1582620 7707861, 1679420 7651973, 1679420 7540198, 1582620 7484310)))"
640,"Operation Wallacea reef fish surveys at Utila, Honduras",Tropical coral,Tropical,Marine,Fish,8,Dan Exton,NA,"MULTIPOLYGON (((-8387780 1616122, -8484580 1672010, -8484580 1783785, -8387780 1839672, -8290980 1783785, -8290980 1672010, -8387780 1616122)), ((-8290980 1783785, -8387780 1839672, -8387780 1951447, -8290980 2007335, -8194180 1951447, -8194180 1839672, -8290980 1783785)))"
645,"Bonanza Creek LTER: Tree Inventory Data from 1989 to present at Core research sites in Interior Alaska, Bonanza Creek LTER",Boreal forests / taiga,Polar/Temperate,Terrestrial,Plants,31,Data Manager (not named),Keith Van Cleve,"MULTIPOLYGON (((-11291780 6981323, -11388580 7037210, -11388580 7148985, -11291780 7204873, -11194980 7148985, -11194980 7037210, -11291780 6981323)), ((-11098180 6981323, -11194980 7037210, -11194980 7148985, -11098180 7204873, -11001380 7148985, -11001380 7037210, -11098180 6981323)), ((-11388580 7148985, -11485380 7204873, -11485380 7316648, -11388580 7372535, -11291780 7316648, -11291780 7204873, -11388580 7148985)), ((-11194980 7148985, -11291780 7204873, -11291780 7316648, -11194980 7372535, -11098180 7316648, -11098180 7204873, -11194980 7148985)), ((-11485380 6981323, -11582180 7037210, -11582180 7148985, -11485380 7204873, -11388580 7148985, -11388580 7037210, -11485380 6981323)))"
