ID,Year,Jaccard_B,Horn_B,Chao_B,Pearson_B
148,1991,0.031826553,0.055491706,0.031826553,0.046999647
148,1992,0.010793409,0.020520574,0.011720803,-0.032876222
148,1993,0.020724238,0.036439132,0.023885325,0.001292603
148,1994,0.01687395,0.030351596,0.018289171,0.000848545
148,1995,0.030473304,0.053042874,0.030473304,0.036777594
148,1996,0.034365052,0.060372381,0.036862311,0.051114487
148,1997,0.017100289,0.029425325,0.017100289,-0.004636787
148,1998,0,0,0,-0.062314615
148,2004,0,0,0,-0.046261299
148,2005,0,0,0,-0.046261299
150,1980,0.155407414,0.289759252,0.3288447,0.029721746
150,1984,0.105981949,0.181921587,0.169203808,0.017500771
150,1985,0.147272667,0.272962687,0.33437799,-0.061132987
150,1986,0.015644864,0.019741493,0.022991509,-0.277598547
152,1978,0.200702348,0.553946482,0.703297953,0.668362791
152,1979,0.207208901,0.514147286,0.764369211,0.668509837
152,1983,0.23495795,0.614739,0.675960747,0.659296524
152,1984,0.166507808,0.523430161,0.638317482,0.619637195
152,1986,0.208903846,0.569077199,0.772457377,0.672020333
152,1987,0.206434165,0.554414155,0.660854648,0.627326365
152,1997,0.09211743,0.274329237,0.626854984,0.619450209
152,2002,0,0,0,-0.100647792
152,1980,0.049873256,0.141438439,0.249273163,0.484668743
152,1981,0.104452488,0.200780716,0.315615424,0.484857086
152,1982,0,0,0,-0.106550492
152,1985,0,0,0,-0.219304363
152,1988,0.244473982,0.591952238,0.701591701,0.711343135
152,1996,0.135125421,0.484322955,0.549334208,0.590177713
162,1991,0.423069607,0.759277398,0.705148433,0.721087891
162,1992,0.381330823,0.701145227,0.638742136,0.674792592
162,1993,0.412884587,0.756809058,0.737225418,0.712871573
162,1994,0.264472453,0.56986381,0.486333476,0.501980901
162,1997,0.30222392,0.660201661,0.65475614,0.616370913
162,1998,0.208666795,0.514730246,0.482197502,0.440196759
162,1999,0.067244941,0.230459378,0.145166133,0.085117361
162,2000,0.174591534,0.429228348,0.350977377,0.336921447
162,2001,0.224444483,0.480902515,0.456042854,0.450508923
162,2002,0.159427327,0.446135947,0.344009947,0.329283614
162,2003,0.061721551,0.153861757,0.120584794,0.035787635
162,2004,0.118041211,0.283222892,0.25585175,0.224653912
163,1994,0.802546233,0.995320563,0.999974674,0.916144613
163,1995,0.821151094,0.99492159,0.999148024,0.884713114
163,1996,0.782055413,0.98637701,0.999800257,0.887897442
163,1997,0.796036145,0.984461428,0.99104212,0.863311701
163,1998,0.821140286,0.996955629,0.994064797,0.847507973
163,1999,0.818246724,0.994928457,0.990873223,0.830032568
163,2000,0.801533829,0.996114061,0.990511345,0.836996226
163,2001,0.73442602,0.988767841,0.992252534,0.819051235
163,2002,0.698571897,0.989201846,0.993663211,0.816311091
163,2003,0.653812058,0.988393355,0.993058355,0.801511141
163,2004,0.649530748,0.989051499,0.993399224,0.784558365
164,2001,0.318613849,0.753136197,0.725297904,0.548690129
164,2002,0.110036619,0.237519433,0.284155118,0.19626238
164,2003,0.351987121,0.673146878,0.854645858,0.625552479
164,2004,0.078994598,0.145216959,0.219820741,-0.109601335
166,1966,0.097790156,0.167156618,0.30010959,0.395143222
166,1967,0.202790181,0.450971296,0.502159385,0.533740299
166,1969,0.095993922,0.190155488,0.289852612,0.391798456
166,1970,0.098709415,0.32951494,0.417353556,0.367180959
166,1971,0.1328149,0.39727214,0.477708394,0.441898615
166,1972,0.1268417,0.369540368,0.450380618,0.428784421
166,1973,0.173292964,0.425497877,0.492987138,0.460822185
166,1974,0.076794943,0.142026014,0.330797625,0.26015804
166,1975,0.084169828,0.195114411,0.439876858,0.281775895
166,1976,0.083071382,0.210229872,0.35673837,0.255486435
166,1977,0.095812828,0.242892051,0.353844189,0.305197614
166,1978,0.05873987,0.163746417,0.222006164,0.288617437
166,1979,0.128992872,0.292359237,0.312885699,0.370426329
166,1980,0.088383015,0.167108325,0.453732027,0.336765361
166,1981,0.155829676,0.323504083,0.414620845,0.458822033
166,1982,0.126586636,0.26654505,0.329464561,0.398463101
166,1983,0.13278314,0.258646497,0.338940257,0.407624592
166,1984,0.179343357,0.409045607,0.448851875,0.476919268
166,1985,0.139298018,0.318611866,0.338823068,0.427644848
166,1986,0.08540067,0.187417169,0.227939426,0.325045454
166,1987,0.118795723,0.283382408,0.328134404,0.339426506
166,1988,0.102876856,0.243100195,0.333928802,0.361109886
166,1990,0.079174956,0.145671569,0.200506061,0.265024654
166,1992,0.05652125,0.097757993,0.260634045,0.221046343
169,1988,0.326560457,0.58610977,0.989203788,0.847990263
169,1989,0.347653411,0.56372849,0.931797578,0.795001627
169,1990,0.322773283,0.563686486,0.919285527,0.766183135
169,1991,0.325429701,0.442136543,0.972060423,0.803402573
169,1992,0.247766684,0.336763018,0.962979228,0.787650792
169,1993,0.240218375,0.194155919,0.970336238,0.82019151
169,1994,0.219025116,0.187435067,0.960492355,0.748297782
169,1995,0.232492835,0.266624038,0.967123557,0.765701673
169,1996,0.217290763,0.407493938,0.940886501,0.720279893
169,1997,0.415566014,0.861339549,0.965667394,0.729252776
169,1998,0.29689518,0.585391044,0.966548727,0.775327198
169,1999,0.235086023,0.574463798,0.956837938,0.694055225
169,2000,0.220067532,0.334233289,0.945231606,0.732276794
169,2001,0.432923006,0.83011712,0.955700627,0.727829741
169,2002,0.448158952,0.802107011,0.965260736,0.784437434
169,2003,0.421010829,0.783048285,0.967024628,0.747803182
169,2004,0.323753785,0.559030753,0.96375983,0.764068062
169,2005,0.294923708,0.465432723,0.956197629,0.759895513
169,2006,0.41350392,0.770182618,0.931389985,0.758026959
171,1993,0.450528429,0.679059778,0.696416265,0.753623018
171,1994,0.353564851,0.662421449,0.691315445,0.649171968
171,1995,0.325011852,0.577229045,0.650023058,0.612551681
171,1996,0.343867477,0.606898973,0.609775825,0.616508776
171,1997,0.323662884,0.545386735,0.566579642,0.6409581
171,1998,0.433576058,0.778037527,0.884372338,0.795819845
171,1999,0.372798765,0.715795488,0.872193948,0.765339348
171,2000,0.322489038,0.688730639,0.86417766,0.773649669
171,2001,0.311603239,0.627636465,0.757585694,0.701618941
171,2002,0.24959091,0.598699036,0.8539642,0.712241648
171,2003,0.231886097,0.571805053,0.791805715,0.690873438
171,2004,0.235376232,0.520106759,0.591219585,0.600342055
171,2005,0.30087996,0.665814201,0.694523387,0.61776523
171,2006,0.142367546,0.602599632,0.837328225,0.701370661
171,2007,0.10774999,0.490792455,0.497375797,0.522255243
171,2008,0.126517327,0.738858116,0.795989691,0.756355446
172,1999,0.464464997,0.859796532,0.99935553,0.924963508
172,2000,0.129479244,0.407485056,0.362142159,0.549447971
172,2001,0.088284779,0.355654143,0.3076751,0.529925312
172,2002,0.079175454,0.268017626,0.269638002,0.512831731
172,2003,0.052358079,0.227427366,0.255055861,0.54231566
172,2004,0.078756901,0.202591529,0.231335932,0.530278512
172,2005,0.081985261,0.288785589,0.308589059,0.504643282
172,2006,0.051778607,0.17490778,0.231479519,0.541876689
172,2007,0.044446687,0.093430993,0.157401193,0.453351718
172,2008,0.077701153,0.255765436,0.331260752,0.516779011
172,2009,0.097315104,0.290386251,0.345517456,0.484875471
173,1998,0.049272197,0.158020246,0.150272306,0.137513822
173,1999,0.080646285,0.188365478,0.205446982,0.206451665
173,2000,0.029660724,0.095470774,0.098098389,0.060886851
173,2001,0.02889751,0.083140697,0.086084303,0.044017571
173,2002,0.028992098,0.095008998,0.084312506,0.053513583
173,2003,0.04625028,0.176971451,0.104623505,0.115868749
173,2004,0.020026893,0.07162844,0.050139015,0.022783392
173,2005,0.028811783,0.108789046,0.069922778,0.05491442
173,2006,0.049003966,0.17617204,0.148978614,0.151782876
173,2007,0.013190916,0.034576856,0.033646419,0.002521739
173,2009,0.038041042,0.129336389,0.116109875,0.084085453
173,2010,0.030028343,0.092407531,0.07660703,0.048159239
173,2011,0.037208998,0.125254113,0.103793166,0.076791146
173,2012,0.029419023,0.098951281,0.091492962,0.065344102
176,2000,0.20359537,0.332738839,0.347837431,0.715952774
176,2001,0.590972897,0.94084996,0.987828782,0.847201812
176,2002,0.244374653,0.431308332,0.466691885,0.776761918
176,2003,0.479410488,0.911527779,0.965590872,0.801835008
176,2004,0.491598683,0.908699869,0.918227815,0.75981322
176,2005,0.489999736,0.914998974,0.970728695,0.783970921
176,2006,0.452823151,0.904550707,0.968065552,0.777353958
176,2007,0.412490348,0.921585991,0.955236847,0.761690169
176,2008,0.443455154,0.865095773,0.948258945,0.725873186
176,2009,0.439941618,0.874102866,0.925198216,0.705434414
176,2010,0.435832466,0.876532668,0.91857405,0.694577586
178,1964,0.233875569,0.512526588,0.521453735,0.436752039
178,1965,0.078744817,0.156559228,0.101849854,0.266276158
178,1966,0.232633325,0.53728583,0.592736607,0.452884636
178,1967,0.196096918,0.457738057,0.534164938,0.377833891
178,1972,0.275065511,0.552388848,0.662266283,0.473456685
178,1973,0.18458218,0.353351465,0.459565213,0.358830697
178,1974,0.198342148,0.420881895,0.48711753,0.382616876
178,1975,0.191780558,0.429707076,0.495676088,0.370396161
178,1976,0.167059802,0.40059408,0.434608431,0.334285242
178,1977,0.192183319,0.401531202,0.464393074,0.362639831
178,1978,0.248163652,0.521634727,0.582031191,0.462848894
178,1979,0.211055402,0.444074635,0.499359294,0.389043774
178,1980,0.218536244,0.463698767,0.561596642,0.411643056
178,1981,0.192778691,0.441996077,0.484478814,0.37938631
178,1982,0.259885291,0.536930255,0.617621501,0.480170605
178,1983,0.185692469,0.384156776,0.469606251,0.325889225
178,1985,0.196701939,0.404018441,0.513104874,0.365432448
178,1987,0.184946709,0.393319743,0.432906142,0.370402899
178,1988,0.166304009,0.366761243,0.402068702,0.337841444
178,1989,0.153835444,0.301850231,0.368404666,0.2884149
178,1990,0.178435736,0.396379601,0.453299049,0.36290435
178,1991,0.197659021,0.409351347,0.448385324,0.389735476
178,1992,0.181956286,0.351910694,0.411945533,0.354547773
178,1993,0.192744884,0.446618216,0.481809529,0.390490392
178,1994,0.194429463,0.449493613,0.477500295,0.392409509
178,1995,0.200362033,0.427183665,0.481646508,0.381634428
178,1996,0.205525305,0.468257365,0.515182625,0.418725391
178,1997,0.273430128,0.560259281,0.53340274,0.491892821
178,1998,0.242720613,0.53142134,0.552080335,0.446553979
178,1999,0.263524775,0.574527863,0.591195794,0.48495696
178,2000,0.248422374,0.556992492,0.562423419,0.451439345
178,2001,0.236758728,0.524178487,0.520410123,0.418913806
178,2002,0.233484672,0.523658979,0.531904563,0.417195146
178,2003,0.213312045,0.503178535,0.524529737,0.3807834
178,2004,0.226696059,0.526026036,0.533672701,0.402622379
178,2005,0.223349694,0.524598255,0.519833413,0.409868531
178,2006,0.210603742,0.511912036,0.495394585,0.376623417
178,2007,0.221511894,0.555942631,0.537693965,0.427044614
180,1971,0.508968555,0.707960172,0.998761359,0.949285274
180,1972,0.563927764,0.837304162,0.998564774,0.941014604
180,1973,0.353108738,0.724633072,0.998979963,0.942550335
180,1974,0.43573811,0.744390055,0.999118656,0.931259463
180,1975,0.378951924,0.719899189,0.997516916,0.923649066
180,1976,0.358292057,0.800692683,0.997642755,0.917837074
180,1977,0.376408135,0.783306074,0.994959483,0.902560477
180,1978,0.312728821,0.722634268,0.993661219,0.882942353
180,1979,0.267722298,0.709591187,0.992731929,0.850625551
180,1980,0.355440025,0.816075681,0.98457499,0.854072039
180,1981,0.289148397,0.775814427,0.989434781,0.868135162
180,1982,0.341223683,0.800768277,0.997107653,0.905261097
180,1983,0.324284758,0.787546982,0.99591648,0.895046704
180,1984,0.325641467,0.755938772,0.995839402,0.89766504
180,1985,0.290155867,0.809943811,0.993451487,0.866790442
180,1986,0.317008345,0.829200515,0.992499034,0.880404415
180,1987,0.360158616,0.851557768,0.99378941,0.888434285
180,1988,0.335315568,0.812415164,0.994241459,0.887363467
180,1989,0.34243726,0.853735583,0.995733825,0.895542687
180,1990,0.331562109,0.833244386,0.996312066,0.900329261
180,1991,0.357697694,0.748606235,0.971577665,0.871852774
180,1992,0.40085659,0.807630177,0.982016693,0.879479188
180,1993,0.317105582,0.765599915,0.971217812,0.858208284
180,1994,0.334682739,0.695095738,0.99527242,0.87824282
182,1989,0.415435813,0.903098816,0.904736789,0.747536182
182,1990,0.509483515,0.871446631,0.903956412,0.745819435
182,1991,0.421832947,0.831318281,0.895653631,0.732204576
182,1992,0.290704353,0.722431659,0.767158443,0.595938404
182,1993,0.221686339,0.592339079,0.433000539,0.382506084
182,1994,0.344496372,0.748341094,0.782160833,0.581863096
182,1995,0.179071775,0.284053201,0.658383582,0.56711774
182,1996,0.0696198,0.117495458,0.339584538,0.295636354
182,1997,0.200224735,0.332576586,0.681312887,0.562450728
182,1998,0.238337636,0.388068138,0.715752851,0.597549824
182,1999,0.163946339,0.217813788,0.660294245,0.534326138
182,2000,0.115508991,0.13802398,0.654599353,0.537788744
182,2001,0.117522376,0.122897627,0.657089962,0.548691127
182,2002,0.123446901,0.126884901,0.66837147,0.572584762
182,2003,0.108599593,0.163537793,0.666982664,0.537360372
182,2004,0.114020765,0.212189447,0.676115839,0.549635885
182,2005,0.122333768,0.195543027,0.665687744,0.533062619
182,2006,0.093277312,0.133636979,0.665407086,0.488736809
182,2007,0.065124057,0.151431767,0.690399397,0.46152715
182,2008,0.055535717,0.105244523,0.674413384,0.424662664
182,2009,0.055901875,0.114895592,0.657704188,0.443233861
183,2000,0.049158814,0.770306554,0.984319847,0.323549899
183,2001,0.053176307,0.758361308,0.982084834,0.333123576
183,2002,0.047980621,0.72269225,0.980125544,0.29142652
183,2003,0.082433268,0.792076499,0.987198115,0.424472594
183,2004,0.0637289,0.692245066,0.993479447,0.494725959
183,2005,0.044492745,0.747679052,0.992587311,0.475157849
183,2006,0.045745023,0.712122305,0.995004065,0.455161857
183,2007,0.058712833,0.800880311,0.991875009,0.465306001
183,2008,0.088538609,0.794841499,0.99168859,0.54462802
183,2009,0.076315712,0.794430618,0.99170818,0.562699456
183,2010,0.075251507,0.753782518,0.987185965,0.501861886
183,2011,0.061354364,0.777004034,0.985970878,0.5342596
184,2007,0.292888984,0.639158234,0.681602843,0.400720821
184,2008,0.386215352,0.711699468,0.795576068,0.561582495
184,2009,0.2591793,0.608895688,0.663872173,0.395120421
184,2010,0.39625854,0.759261928,0.803440814,0.599026759
186,2004,0.546131506,0.912255437,0.935447087,0.731385216
186,2005,0.48968314,0.891545241,0.901407814,0.64506327
187,1993,0.156888454,0.450132826,0.384423752,0.368781218
187,1994,0.077749131,0.184727355,0.157069303,0.198877621
187,1995,0.08264518,0.197296825,0.165827407,0.211099592
187,1996,0.08573824,0.223377848,0.214258777,0.230328771
187,1997,0.104336171,0.245897799,0.237804217,0.267377374
187,1998,0.103375709,0.240808456,0.22687598,0.246782201
187,1999,0.085901447,0.198593268,0.212661837,0.21892809
187,2000,0.080405165,0.194101772,0.19654837,0.211851478
187,2001,0.178056705,0.462009276,0.464356583,0.447106999
187,2002,0.199093107,0.471855132,0.503236765,0.468495395
187,2004,0.142352608,0.329226305,0.352874619,0.363933986
187,2006,0.110912155,0.267510869,0.249888156,0.26716238
189,2002,0.243187954,0.504186312,0.751040894,0.748739073
189,2003,0.339157715,0.644152596,0.869012784,0.753011862
189,2004,0.286457257,0.638883682,0.717344699,0.737224831
189,2005,0.261317911,0.62972234,0.827449973,0.735013073
189,2006,0.332542444,0.645464735,0.835183127,0.757879302
189,2007,0.289750919,0.504837095,0.745898711,0.761820029
189,2008,0.301706443,0.653132787,0.808576614,0.746153775
189,2009,0.345304613,0.659777772,0.837704031,0.778695094
189,2010,0.291243302,0.618240872,0.83999808,0.73316133
190,2002,0.438810832,0.766629802,0.911520163,0.816382383
190,2003,0.502700406,0.841560867,0.946867945,0.834376096
190,2004,0.553786588,0.885768318,0.948158682,0.838231436
190,2005,0.459776374,0.887596298,0.92720072,0.823398235
190,2006,0.416865906,0.868158656,0.910686068,0.808764235
190,2007,0.316990922,0.454896483,0.630851998,0.787604844
190,2008,0.532585948,0.86036365,0.92210999,0.814572239
190,2009,0.450644636,0.846349406,0.877208751,0.79172596
190,2010,0.430734917,0.846953523,0.913498945,0.803422502
191,1986,0.001443175,0.001100844,0.005862443,-0.017407013
191,1987,0.004443831,0.005948608,0.011799888,-0.019406491
191,1988,0.000835816,0.004241238,0.017914889,-0.029215506
191,1989,0.002489431,0.002396534,0.011513748,-0.023987431
191,1973,0.002161764,0.0032049,0.007647631,-0.040251026
191,1972,0.000404908,0.000351265,0.010728059,-0.037721931
191,1975,0.000461168,0.004438007,0.010832797,-0.039665931
191,1976,0.001620931,0.001503295,0.005621589,-0.028175968
191,1982,0.001863363,0.002804019,0.008686587,-0.035618905
191,1969,0.005531087,0.011547404,0.016979261,-0.030965891
191,1970,0.006305907,0.014930666,0.012189545,-0.006300225
191,1971,0.002392098,0.004638813,0.005415172,-0.013431117
191,1979,0.001509534,0.005453383,0.00740613,-0.01416318
191,1978,0.05157402,0.119101553,0.129055527,0.175304754
191,1981,0.069402769,0.171038358,0.189654865,0.257587916
191,1984,0.067359411,0.192773706,0.232258673,0.261421714
191,1985,0.050108871,0.100316794,0.197320715,0.251020665
191,1980,0.002598573,0.006539184,0.007222802,-0.016528856
191,1983,0.000661722,0.000888147,0.001236735,-0.03207217
191,1968,0.013970968,0.041085311,0.028251674,0.003238797
191,1959,0.005666678,0.016796883,0.018239662,-0.01372499
191,1961,0.001337386,0.002927712,0.004605199,-0.01296571
191,1964,0.004892136,0.007903249,0.014817598,-0.021034575
191,1965,0.002575934,0.007641317,0.007841852,-0.025184881
191,1957,0.001325049,0.000379916,0.004148846,-0.042032654
191,1956,0.011903761,0.045150615,0.067527197,0.082145246
191,1962,0.099967292,0.248747198,0.346925357,0.39188265
191,1958,0.029997641,0.181930611,0.141875931,0.204044934
191,1963,0.017448821,0.060346582,0.096796396,0.101119598
192,1933,0.566251344,0.991010223,0.992740948,0.946409818
192,1934,0.341915608,0.962849571,0.975299701,0.894174321
192,1935,0.291837911,0.925560511,0.974461929,0.919450922
192,1936,0.290675872,0.926152787,0.971454266,0.898956525
192,1937,0.404335008,0.889785177,0.979165932,0.920242456
192,1938,0.247354253,0.873194626,0.972756744,0.922367376
192,1939,0.243800379,0.762671067,0.915524145,0.809864411
192,1947,0.249698091,0.756879923,0.895009289,0.655410451
192,1948,0.173764094,0.448581052,0.825302634,0.538647169
192,1949,0.10021884,0.494443144,0.652788829,0.459995982
192,1950,0.143783144,0.448248046,0.803548187,0.649249912
192,1951,0.161107467,0.383775423,0.840184681,0.630242158
192,1952,0.140044604,0.328575126,0.761012297,0.505151354
192,1953,0.154073279,0.364846862,0.85939899,0.576218887
192,1954,0.130839931,0.252388602,0.894898023,0.559932261
192,1955,0.108837997,0.193714115,0.772062517,0.363111768
192,1956,0.137401666,0.221961451,0.987450602,0.782357052
192,1957,0.112069906,0.322165572,0.727299961,0.451167657
192,1958,0.109490438,0.194877575,0.733523359,0.35068273
192,1959,0.113280807,0.149923797,0.749979648,0.239910661
192,1960,0.07493626,0.147371405,0.497437364,-0.030821402
192,1961,0.046998679,0.079364987,0.103405655,-0.086638896
192,1962,0.096824804,0.14520121,0.576278478,-0.009464064
192,1963,0.067503653,0.145486276,0.448380292,-0.072979203
192,1964,0.04589939,0.072172862,0.094328111,-0.230485394
192,1966,0,0,0,-0.659811112
192,1967,0.058815499,0.10166772,0.105305353,-0.092533261
192,1968,0.013308259,0.01310456,0.042525312,-0.495157861
192,1969,0.038167467,0.041692795,0.075687894,-0.394905388
192,1970,0.024812081,0.045810651,0.081945291,-0.336519569
192,1971,0.065564848,0.098370526,0.104180395,-0.141733297
192,1972,0.018527634,0.021196969,0.059309578,-0.331531762
192,1973,0.013019221,0.020856161,0.058342901,-0.439155701
192,1974,0.010904163,0.008701196,0.03081245,-0.568746771
192,1975,0.002536376,0.001521255,0.007410319,-0.597746231
192,1978,0,0,0,-0.592192414
192,1979,0,0,0,-0.637921127
192,1980,0,0,0,-0.421224152
192,1965,0,0,0,-0.528911951
192,1976,0,0,0,-0.632047467
192,1977,0,0,0,-0.631175153
193,1983,0.589599438,0.853695333,0.978553014,0.736427445
193,1984,0.271636675,0.846320975,0.909203884,0.674967795
193,1985,0.031657356,0.487653631,0.977990372,0.571134894
193,1987,0.689501117,0.92309164,0.980832115,0.752118246
193,1988,0.653703704,0.969264927,0.989268563,0.892317657
193,1989,0.845969673,0.996835247,1,0.964570277
193,1990,0.334397446,0.777887552,0.986020503,0.838985191
193,1991,0.459605027,0.972130985,0.993653158,0.922965672
193,1992,0.49034749,0.810998827,0.986468604,0.87917272
193,1993,0.533936652,0.826839939,0.985573701,0.843269181
193,1994,0.333333333,0.946371225,0.980926431,0.840626415
193,1995,0.56763285,0.872125273,0.990209554,0.930922415
193,1996,0.406146179,0.915139231,0.99596699,0.852885755
193,1997,0.400074991,0.932090152,0.999811926,0.971476861
193,1998,0.34923339,0.69055364,0.989274903,0.894587381
193,1999,0.328577091,0.677096073,0.998630062,0.946867131
193,2000,0.30545977,0.994970637,0.990397497,0.927217825
193,2001,0.185865907,0.578252919,0.985644161,0.759014667
193,2002,0.324750076,0.967874673,0.999068034,0.99054912
193,2003,0.347855228,0.719824898,0.98695247,0.887122521
193,2004,0.343939394,0.665809286,1,0.935631293
193,2005,0.399244332,0.712144019,0.990680336,0.934279578
193,2006,0.241363212,0.912561946,1,0.96373665
193,2007,0.055227131,0.95622874,0.999068034,0.97041649
193,2008,0.259620068,0.784346058,0.998824526,0.906856988
193,2009,0.634615385,0.981286894,0.999068034,0.972017473
193,2010,0.274875295,0.710336643,0.979542927,0.756935962
193,2011,0.385444744,0.863946538,0.987206823,0.84525769
194,1995,0.207272847,0.406823696,0.722575638,0.436227995
194,1996,0.218869552,0.596468831,0.719704979,0.389510766
194,2000,0.103366142,0.410060993,0.680510244,0.335051801
194,2001,0.129098215,0.274612449,0.578899463,0.279856043
194,2004,0.12338749,0.585183656,0.67082727,0.290295831
195,1979,0.880350452,0.993971113,0.998705078,0.953536537
195,1980,0.869934881,0.992567891,0.998605678,0.952733261
195,1981,0.852168254,0.989277481,0.998576115,0.951728106
195,1982,0.855919672,0.990838307,0.998519778,0.948519326
195,1983,0.850433621,0.989998978,0.998610235,0.95008405
195,1984,0.833120084,0.985045532,0.998730409,0.946476986
195,1985,0.83301403,0.987525203,0.998629327,0.949486867
195,1986,0.82622613,0.98591691,0.998215327,0.9454265
195,1987,0.816637839,0.980659311,0.998772541,0.948877365
195,1988,0.806202989,0.975883722,0.998445888,0.949385875
195,1989,0.788406103,0.969096358,0.998394473,0.946219107
195,1990,0.786726827,0.967948648,0.998654014,0.946817782
195,1991,0.784279914,0.964839689,0.99878335,0.951144002
195,1992,0.7763618,0.962675807,0.998705853,0.944808171
195,1993,0.769546236,0.960105956,0.998483845,0.947688895
195,1994,0.767068195,0.96142025,0.99871508,0.947136402
195,1995,0.749668815,0.953590276,0.998443578,0.943405871
195,1996,0.750872609,0.953410074,0.998551537,0.944960541
195,1997,0.746419457,0.953057966,0.998347169,0.942681616
195,1998,0.728983774,0.943044411,0.998220474,0.940688184
195,1999,0.723991205,0.941483372,0.998464387,0.935474423
195,2000,0.711423835,0.936701136,0.998373147,0.934769156
195,2001,0.707312294,0.933426935,0.998181003,0.936613185
195,2002,0.700961825,0.931799927,0.99818216,0.936594421
195,2003,0.716933664,0.941850456,0.997843801,0.930003509
195,2004,0.709051713,0.932517487,0.997953197,0.929360066
195,2005,0.723407131,0.947169645,0.997597588,0.928169288
195,2006,0.696595043,0.928479783,0.997473717,0.924448805
195,2007,0.696980302,0.926729656,0.997558135,0.929043492
196,1977,0.616013713,0.944815625,0.872865242,0.79950435
196,1978,0.59281653,0.928816421,0.833743688,0.760182166
196,1979,0.52555031,0.810150772,0.798943146,0.758353812
196,1980,0.511712435,0.756388425,0.731368689,0.719691688
196,1981,0.52839134,0.842973198,0.724194383,0.699459255
196,1984,0.527242881,0.839183337,0.724559871,0.697542012
196,1985,0.527207771,0.842152674,0.729961639,0.700908967
196,1986,0.526198542,0.843496418,0.727370974,0.698009053
196,1987,0.526402425,0.858104008,0.732456486,0.691257154
196,1988,0.524919495,0.862170162,0.745883141,0.695614944
196,1989,0.501462612,0.844269836,0.718608318,0.664582394
196,1990,0.505745514,0.826811662,0.714221096,0.675023606
196,1991,0.500867867,0.831830626,0.720460677,0.674989169
196,1992,0.515286345,0.869761226,0.741304028,0.680828798
196,1993,0.487358625,0.879302818,0.68438444,0.611625606
196,1994,0.460796086,0.824092722,0.683817316,0.600059233
196,1995,0.436688279,0.784654069,0.686066242,0.609043838
196,1996,0.402467128,0.702879282,0.635987833,0.579810633
196,1997,0.396535998,0.69303064,0.612518702,0.559601932
196,1998,0.409490896,0.713854495,0.653380387,0.594705603
196,1999,0.421395447,0.735410114,0.669830404,0.612141555
196,2000,0.4183036,0.725894791,0.679878703,0.613533268
196,2001,0.41304745,0.715293617,0.658072153,0.597879199
196,2002,0.407306371,0.728222592,0.652263539,0.578809367
196,2003,0.418565982,0.713774413,0.659781368,0.600840341
196,2004,0.402026309,0.717864653,0.655903318,0.573067343
196,2005,0.392520936,0.692438276,0.668667749,0.587676111
196,2006,0.464865872,0.777177613,0.706918368,0.632550065
196,2007,0.425205526,0.702271758,0.671646955,0.612841744
196,2008,0.452853041,0.760184689,0.7203112,0.636263714
196,2009,0.412275338,0.688657985,0.629848704,0.579873967
196,2010,0.408024787,0.670718893,0.634339792,0.593869362
196,2011,0.397746575,0.662796322,0.629330381,0.590642206
196,2012,0.440561051,0.73356577,0.689599078,0.622991694
197,1986,0.46102761,0.935296964,0.998332408,0.921856471
197,1987,0.553858186,0.912269317,0.999035935,0.913780511
197,1988,0.242238793,0.347231,0.999338279,0.914902894
197,1989,0.294379923,0.528541103,0.99892943,0.923842068
197,1990,0.446380154,0.753870027,0.998156738,0.912440955
197,1991,0.268504628,0.450115511,0.997665607,0.917816334
197,1992,0.612143355,0.970950923,0.967402858,0.901773269
197,1993,0.396171209,0.920537137,0.99763546,0.919687283
197,1994,0.332263283,0.902995671,0.99944175,0.941476224
197,1995,0.402018229,0.921276527,0.995223384,0.910620809
197,1996,0.317976544,0.851649527,0.99358172,0.91204328
197,1997,0.373827951,0.924605643,0.99699865,0.888615546
197,1998,0.338224858,0.909164321,0.997726271,0.914271631
197,1999,0.307293935,0.72363456,0.997791263,0.91016938
197,2000,0.319523151,0.929090259,0.996978046,0.887953932
197,2001,0.30086703,0.608647716,0.988963732,0.819845224
197,2002,0.337862227,0.593397626,0.930026151,0.799618683
197,2003,0.222054745,0.395624407,0.978224809,0.836064683
197,2004,0.295311281,0.440940752,0.983318469,0.830543358
197,2005,0.08782256,0.163206172,0.991648232,0.795289649
197,2006,0.071222867,0.130579986,0.987973411,0.800180178
197,2007,0.144365446,0.218174561,0.959842634,0.797622414
197,2008,0.137180021,0.198561349,0.886591484,0.807349354
197,2009,0.11045625,0.251495074,0.988204163,0.815040657
197,2010,0.194408398,0.891795436,0.98318951,0.8297469
197,2012,0.254061052,0.805735976,0.870196153,0.797619927
197,2013,0.239378483,0.858368238,0.92103974,0.808185337
198,1992,0.644237347,0.990677463,0.999652766,0.915745807
198,1993,0.545189743,0.856444129,0.999847134,0.923149506
198,1994,0.677858087,0.991313975,0.998130154,0.857644252
198,1995,0.455195313,0.969670631,0.999630081,0.885000173
198,1996,0.566385648,0.976768817,0.989894149,0.784747859
198,1997,0.440172933,0.992754755,0.996024341,0.772116221
198,1998,0.262596604,0.991698895,0.999526236,0.876208214
198,1999,0.373159948,0.991204195,0.992512481,0.76030617
198,2000,0.498756463,0.969654315,0.990568311,0.75504702
198,2001,0.271018281,0.983598942,0.994731063,0.743709615
198,2002,0.240956642,0.983987278,0.995442865,0.756325304
